"No.","Time","Source","Destination","Protocol","Length","Info"
"14458","395.718102","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4690945 Ack=1 Win=2048 Len=1024"
"14460","395.719247","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4691969 Ack=1 Win=2048 Len=1024"
"14461","395.720286","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4692993 Ack=1 Win=2048 Len=1024"
"14463","395.721443","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4694017 Ack=1 Win=2048 Len=1024"
"14464","395.722516","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4695041 Ack=1 Win=2048 Len=1024"
"14466","395.723640","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4696065 Ack=1 Win=2048 Len=1024"
"14467","395.724702","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4697089 Ack=1 Win=2048 Len=1024"
"14469","395.725841","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4698113 Ack=1 Win=2048 Len=1024"
"14470","395.726937","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4699137 Ack=1 Win=2048 Len=1024"
"14472","395.728048","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4700161 Ack=1 Win=2048 Len=1024"
"14473","395.729111","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4701185 Ack=1 Win=2048 Len=1024"
"14475","395.730273","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4702209 Ack=1 Win=2048 Len=1024"
"14476","395.731314","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4703233 Ack=1 Win=2048 Len=1024"
"14478","395.732439","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4704257 Ack=1 Win=2048 Len=1024"
"14479","395.733534","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4705281 Ack=1 Win=2048 Len=1024"
"14481","395.734739","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4706305 Ack=1 Win=2048 Len=1024"
"14482","395.735783","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4707329 Ack=1 Win=2048 Len=1024"
"14484","395.736944","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4708353 Ack=1 Win=2048 Len=1024"
"14485","395.738021","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4709377 Ack=1 Win=2048 Len=1024"
"14487","395.739152","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4710401 Ack=1 Win=2048 Len=1024"
"14488","395.740224","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4711425 Ack=1 Win=2048 Len=1024"
"14490","395.741332","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4712449 Ack=1 Win=2048 Len=1024"
"14491","395.742390","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4713473 Ack=1 Win=2048 Len=1024"
"14493","395.743554","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4714497 Ack=1 Win=2048 Len=1024"
"14494","395.744588","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4715521 Ack=1 Win=2048 Len=1024"
"14496","395.745745","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4716545 Ack=1 Win=2048 Len=1024"
"14497","395.746834","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4717569 Ack=1 Win=2048 Len=1024"
"14499","395.747966","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4718593 Ack=1 Win=2048 Len=1024"
"14602","400.762838","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4721665 Ack=1 Win=2048 Len=1024"
"14603","400.763890","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4722689 Ack=1 Win=2048 Len=1024"
"14605","400.765132","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4723713 Ack=1 Win=2048 Len=1024"
"14606","400.766155","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4724737 Ack=1 Win=2048 Len=1024"
"14608","400.767279","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4725761 Ack=1 Win=2048 Len=1024"
"14609","400.768334","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4726785 Ack=1 Win=2048 Len=1024"
"14611","400.769498","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4727809 Ack=1 Win=2048 Len=1024"
"14612","400.770533","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4728833 Ack=1 Win=2048 Len=1024"
"14614","400.771680","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4729857 Ack=1 Win=2048 Len=1024"
"14615","400.772716","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4730881 Ack=1 Win=2048 Len=1024"
"14617","400.773880","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4731905 Ack=1 Win=2048 Len=1024"
"14618","400.774931","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4732929 Ack=1 Win=2048 Len=1024"
"14620","400.776062","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4733953 Ack=1 Win=2048 Len=1024"
"14621","400.777149","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4734977 Ack=1 Win=2048 Len=1024"
"14623","400.778278","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4736001 Ack=1 Win=2048 Len=1024"
"14624","400.779310","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4737025 Ack=1 Win=2048 Len=1024"
"14626","400.780461","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4738049 Ack=1 Win=2048 Len=1024"
"14627","400.781521","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4739073 Ack=1 Win=2048 Len=1024"
"14629","400.782655","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4740097 Ack=1 Win=2048 Len=1024"
"14630","400.783730","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4741121 Ack=1 Win=2048 Len=1024"
"14632","400.784862","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4742145 Ack=1 Win=2048 Len=1024"
"14633","400.785909","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4743169 Ack=1 Win=2048 Len=1024"
"14635","400.787070","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4744193 Ack=1 Win=2048 Len=1024"
"14636","400.788117","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4745217 Ack=1 Win=2048 Len=1024"
"14638","400.789278","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4746241 Ack=1 Win=2048 Len=1024"
"14639","400.790353","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4747265 Ack=1 Win=2048 Len=1024"
"14641","400.791464","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4748289 Ack=1 Win=2048 Len=1024"
"14642","400.792527","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4749313 Ack=1 Win=2048 Len=1024"
"14644","400.793663","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4750337 Ack=1 Win=2048 Len=1024"
"14645","400.794735","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4751361 Ack=1 Win=2048 Len=1024"
"14647","400.795877","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4752385 Ack=1 Win=2048 Len=1024"
"14648","400.796944","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4753409 Ack=1 Win=2048 Len=1024"
"14650","400.798101","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4754433 Ack=1 Win=2048 Len=1024"
"14651","400.799149","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4755457 Ack=1 Win=2048 Len=1024"
"14653","400.800288","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4756481 Ack=1 Win=2048 Len=1024"
"14654","400.801342","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4757505 Ack=1 Win=2048 Len=1024"
"14656","400.802495","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4758529 Ack=1 Win=2048 Len=1024"
"14657","400.803539","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4759553 Ack=1 Win=2048 Len=1024"
"14659","400.804695","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4760577 Ack=1 Win=2048 Len=1024"
"14660","400.805734","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4761601 Ack=1 Win=2048 Len=1024"
"14662","400.806910","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4762625 Ack=1 Win=2048 Len=1024"
"14663","400.807955","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4763649 Ack=1 Win=2048 Len=1024"
"14665","400.809117","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4764673 Ack=1 Win=2048 Len=1024"
"14666","400.810155","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4765697 Ack=1 Win=2048 Len=1024"
"14668","400.811290","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4766721 Ack=1 Win=2048 Len=1024"
"14669","400.812343","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4767745 Ack=1 Win=2048 Len=1024"
"14671","400.813489","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4768769 Ack=1 Win=2048 Len=1024"
"14672","400.814544","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4769793 Ack=1 Win=2048 Len=1024"
"14674","400.815677","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4770817 Ack=1 Win=2048 Len=1024"
"14675","400.816751","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4771841 Ack=1 Win=2048 Len=1024"
"14677","400.817884","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4772865 Ack=1 Win=2048 Len=1024"
"14678","400.818956","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4773889 Ack=1 Win=2048 Len=1024"
"14680","400.820114","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4774913 Ack=1 Win=2048 Len=1024"
"14681","400.821176","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4775937 Ack=1 Win=2048 Len=1024"
"14683","400.822303","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4776961 Ack=1 Win=2048 Len=1024"
"14684","400.823352","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4777985 Ack=1 Win=2048 Len=1024"
"14686","400.824497","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4779009 Ack=1 Win=2048 Len=1024"
"14687","400.825556","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4780033 Ack=1 Win=2048 Len=1024"
"14689","400.826717","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4781057 Ack=1 Win=2048 Len=1024"
"14690","400.827772","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4782081 Ack=1 Win=2048 Len=1024"
"14692","400.828904","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4783105 Ack=1 Win=2048 Len=1024"
"14794","405.884360","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4786177 Ack=1 Win=2048 Len=1024"
"14796","405.885546","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4787201 Ack=1 Win=2048 Len=1024"
"14797","405.886616","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4788225 Ack=1 Win=2048 Len=1024"
"14799","405.887764","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4789249 Ack=1 Win=2048 Len=1024"
"14800","405.888813","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4790273 Ack=1 Win=2048 Len=1024"
"14802","405.890053","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4791297 Ack=1 Win=2048 Len=1024"
"14803","405.891129","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4792321 Ack=1 Win=2048 Len=1024"
"14805","405.892275","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4793345 Ack=1 Win=2048 Len=1024"
"14806","405.893333","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4794369 Ack=1 Win=2048 Len=1024"
"14808","405.894488","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4795393 Ack=1 Win=2048 Len=1024"
"14809","405.895532","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4796417 Ack=1 Win=2048 Len=1024"
"14811","405.896687","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4797441 Ack=1 Win=2048 Len=1024"
"14812","405.897730","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4798465 Ack=1 Win=2048 Len=1024"
"14814","405.898875","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4799489 Ack=1 Win=2048 Len=1024"
"14815","405.899924","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4800513 Ack=1 Win=2048 Len=1024"
"14817","405.901072","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4801537 Ack=1 Win=2048 Len=1024"
"14818","405.902139","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4802561 Ack=1 Win=2048 Len=1024"
"14820","405.903272","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4803585 Ack=1 Win=2048 Len=1024"
"14821","405.904326","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4804609 Ack=1 Win=2048 Len=1024"
"14823","405.905485","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4805633 Ack=1 Win=2048 Len=1024"
"14824","405.906540","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4806657 Ack=1 Win=2048 Len=1024"
"14826","405.907682","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4807681 Ack=1 Win=2048 Len=1024"
"14827","405.908732","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4808705 Ack=1 Win=2048 Len=1024"
"14829","405.909878","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4809729 Ack=1 Win=2048 Len=1024"
"14830","405.910931","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4810753 Ack=1 Win=2048 Len=1024"
"14832","405.912099","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4811777 Ack=1 Win=2048 Len=1024"
"14833","405.913141","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4812801 Ack=1 Win=2048 Len=1024"
"14835","405.914292","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4813825 Ack=1 Win=2048 Len=1024"
"14836","405.915385","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4814849 Ack=1 Win=2048 Len=1024"
"14838","405.916507","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4815873 Ack=1 Win=2048 Len=1024"
"14839","405.917578","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4816897 Ack=1 Win=2048 Len=1024"
"14841","405.918696","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4817921 Ack=1 Win=2048 Len=1024"
"14842","405.919755","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4818945 Ack=1 Win=2048 Len=1024"
"14844","405.920915","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4819969 Ack=1 Win=2048 Len=1024"
"14845","405.921968","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4820993 Ack=1 Win=2048 Len=1024"
"14847","405.923106","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4822017 Ack=1 Win=2048 Len=1024"
"14848","405.924169","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4823041 Ack=1 Win=2048 Len=1024"
"14850","405.925348","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4824065 Ack=1 Win=2048 Len=1024"
"14851","405.926360","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4825089 Ack=1 Win=2048 Len=1024"
"14853","405.927506","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4826113 Ack=1 Win=2048 Len=1024"
"14854","405.928571","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4827137 Ack=1 Win=2048 Len=1024"
"14856","405.929724","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4828161 Ack=1 Win=2048 Len=1024"
"14857","405.930756","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4829185 Ack=1 Win=2048 Len=1024"
"14859","405.931924","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4830209 Ack=1 Win=2048 Len=1024"
"14860","405.932985","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4831233 Ack=1 Win=2048 Len=1024"
"14862","405.934109","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4832257 Ack=1 Win=2048 Len=1024"
"14863","405.935164","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4833281 Ack=1 Win=2048 Len=1024"
"14865","405.936324","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4834305 Ack=1 Win=2048 Len=1024"
"14866","405.937378","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4835329 Ack=1 Win=2048 Len=1024"
"14868","405.938534","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4836353 Ack=1 Win=2048 Len=1024"
"14869","405.939579","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4837377 Ack=1 Win=2048 Len=1024"
"14871","405.940719","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4838401 Ack=1 Win=2048 Len=1024"
"14872","405.941778","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4839425 Ack=1 Win=2048 Len=1024"
"14874","405.942922","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4840449 Ack=1 Win=2048 Len=1024"
"14875","405.943993","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4841473 Ack=1 Win=2048 Len=1024"
"14877","405.945114","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4842497 Ack=1 Win=2048 Len=1024"
"14878","405.946176","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4843521 Ack=1 Win=2048 Len=1024"
"14880","405.947325","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4844545 Ack=1 Win=2048 Len=1024"
"14881","405.948379","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4845569 Ack=1 Win=2048 Len=1024"
"14883","405.949532","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4846593 Ack=1 Win=2048 Len=1024"
"14884","405.950579","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4847617 Ack=1 Win=2048 Len=1024"
"14886","405.951729","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4848641 Ack=1 Win=2048 Len=1024"
"14986","410.986287","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4851713 Ack=1 Win=2048 Len=1024"
"14987","410.987256","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4852737 Ack=1 Win=2048 Len=1024"
"14989","410.988467","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4853761 Ack=1 Win=2048 Len=1024"
"14990","410.989522","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4854785 Ack=1 Win=2048 Len=1024"
"14992","410.990660","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4855809 Ack=1 Win=2048 Len=1024"
"14993","410.991717","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4856833 Ack=1 Win=2048 Len=1024"
"14995","410.992861","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4857857 Ack=1 Win=2048 Len=1024"
"14996","410.993933","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4858881 Ack=1 Win=2048 Len=1024"
"14998","410.995074","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4859905 Ack=1 Win=2048 Len=1024"
"14999","410.996118","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4860929 Ack=1 Win=2048 Len=1024"
"15001","410.997279","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4861953 Ack=1 Win=2048 Len=1024"
"15002","410.998331","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4862977 Ack=1 Win=2048 Len=1024"
"15004","410.999503","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=4864001 Ack=1 Win=2048 Len=1024"
